
DISPLAYING RESULTS FROM QUERY: 
"democrats" , "welfare" , "healthcare" , "reform" , "policies" 
629 MATCHES AT THE FOLLOWING DOCUMENTS:
ORDERED BY BM25 VALUE:
Document ID: 6940	Score: 23.525414837602973
Document ID: 1775	Score: 11.16125593915151
Document ID: 2050	Score: 11.16125593915151
Document ID: 2875	Score: 11.16125593915151
Document ID: 3302	Score: 11.16125593915151
Document ID: 3319	Score: 11.16125593915151
Document ID: 4421	Score: 11.16125593915151
Document ID: 5014	Score: 11.16125593915151
Document ID: 5524	Score: 11.16125593915151
Document ID: 6332	Score: 11.16125593915151
Document ID: 6718	Score: 11.16125593915151
Document ID: 6766	Score: 11.16125593915151
Document ID: 6771	Score: 11.16125593915151
Document ID: 7283	Score: 11.16125593915151
Document ID: 7411	Score: 11.16125593915151
Document ID: 7869	Score: 11.16125593915151
Document ID: 9890	Score: 11.16125593915151
Document ID: 9938	Score: 11.16125593915151
Document ID: 10147	Score: 11.16125593915151
Document ID: 10541	Score: 11.16125593915151
Document ID: 10596	Score: 11.16125593915151
Document ID: 10869	Score: 11.16125593915151
Document ID: 11268	Score: 11.16125593915151
Document ID: 11355	Score: 11.16125593915151
Document ID: 11855	Score: 11.16125593915151
Document ID: 12298	Score: 11.16125593915151
Document ID: 12621	Score: 11.16125593915151
Document ID: 13048	Score: 11.16125593915151
Document ID: 13229	Score: 11.16125593915151
Document ID: 13611	Score: 11.16125593915151
Document ID: 14479	Score: 11.16125593915151
Document ID: 15050	Score: 11.16125593915151
Document ID: 15178	Score: 11.16125593915151
Document ID: 15195	Score: 11.16125593915151
Document ID: 15280	Score: 11.16125593915151
Document ID: 15775	Score: 11.16125593915151
Document ID: 15918	Score: 11.16125593915151
Document ID: 16262	Score: 11.16125593915151
Document ID: 16313	Score: 11.16125593915151
Document ID: 16453	Score: 11.16125593915151
Document ID: 16482	Score: 11.16125593915151
Document ID: 16691	Score: 11.16125593915151
Document ID: 17825	Score: 11.16125593915151
Document ID: 18243	Score: 11.16125593915151
Document ID: 18546	Score: 11.16125593915151
Document ID: 18988	Score: 11.16125593915151
Document ID: 19265	Score: 11.16125593915151
Document ID: 19654	Score: 11.16125593915151
Document ID: 20256	Score: 11.16125593915151
Document ID: 20509	Score: 11.16125593915151
Document ID: 20689	Score: 11.16125593915151
Document ID: 20816	Score: 11.16125593915151
Document ID: 20832	Score: 11.16125593915151
Document ID: 21000	Score: 11.16125593915151
Document ID: 21288	Score: 11.16125593915151
Document ID: 9085	Score: 11.16125593915151
Document ID: 2695	Score: 11.156720014528894
Document ID: 4884	Score: 11.156720014528894
Document ID: 9874	Score: 11.156720014528894
Document ID: 20093	Score: 11.156720014528894
Document ID: 20216	Score: 11.156720014528894
Document ID: 20475	Score: 11.156720014528894
Document ID: 8971	Score: 11.14204290536864
Document ID: 8022	Score: 11.137043259653181
Document ID: 8691	Score: 11.137043259653181
Document ID: 9403	Score: 11.137043259653181
Document ID: 13259	Score: 11.137043259653181
Document ID: 17776	Score: 11.137043259653181
Document ID: 131	Score: 11.124661657383797
Document ID: 378	Score: 11.124661657383797
Document ID: 788	Score: 11.124661657383797
Document ID: 845	Score: 11.124661657383797
Document ID: 947	Score: 11.124661657383797
Document ID: 995	Score: 11.124661657383797
Document ID: 1029	Score: 11.124661657383797
Document ID: 1123	Score: 11.124661657383797
Document ID: 1426	Score: 11.124661657383797
Document ID: 2056	Score: 11.124661657383797
Document ID: 2138	Score: 11.124661657383797
Document ID: 2414	Score: 11.124661657383797
Document ID: 2543	Score: 11.124661657383797
Document ID: 2558	Score: 11.124661657383797
Document ID: 2882	Score: 11.124661657383797
Document ID: 3194	Score: 11.124661657383797
Document ID: 3213	Score: 11.124661657383797
Document ID: 3468	Score: 11.124661657383797
Document ID: 3804	Score: 11.124661657383797
Document ID: 3867	Score: 11.124661657383797
Document ID: 5097	Score: 11.124661657383797
Document ID: 5247	Score: 11.124661657383797
Document ID: 5340	Score: 11.124661657383797
Document ID: 6122	Score: 11.124661657383797
Document ID: 6564	Score: 11.124661657383797
Document ID: 6723	Score: 11.124661657383797
Document ID: 6993	Score: 11.124661657383797
Document ID: 7418	Score: 11.124661657383797
Document ID: 7634	Score: 11.124661657383797
Document ID: 7725	Score: 11.124661657383797
Document ID: 7848	Score: 11.124661657383797
Document ID: 9303	Score: 11.124661657383797
Document ID: 9492	Score: 11.124661657383797
Document ID: 9563	Score: 11.124661657383797
Document ID: 9589	Score: 11.124661657383797
Document ID: 9677	Score: 11.124661657383797
Document ID: 10158	Score: 11.124661657383797
Document ID: 10513	Score: 11.124661657383797
Document ID: 11428	Score: 11.124661657383797
Document ID: 11506	Score: 11.124661657383797
Document ID: 11567	Score: 11.124661657383797
Document ID: 11679	Score: 11.124661657383797
Document ID: 12151	Score: 11.124661657383797
Document ID: 12345	Score: 11.124661657383797
Document ID: 12608	Score: 11.124661657383797
Document ID: 12831	Score: 11.124661657383797
Document ID: 12928	Score: 11.124661657383797
Document ID: 12984	Score: 11.124661657383797
Document ID: 14761	Score: 11.124661657383797
Document ID: 15513	Score: 11.124661657383797
Document ID: 16635	Score: 11.124661657383797
Document ID: 16724	Score: 11.124661657383797
Document ID: 16824	Score: 11.124661657383797
Document ID: 17095	Score: 11.124661657383797
Document ID: 17447	Score: 11.124661657383797
Document ID: 18218	Score: 11.124661657383797
Document ID: 18386	Score: 11.124661657383797
Document ID: 18633	Score: 11.124661657383797
Document ID: 18715	Score: 11.124661657383797
Document ID: 18728	Score: 11.124661657383797
Document ID: 18738	Score: 11.124661657383797
Document ID: 18841	Score: 11.124661657383797
Document ID: 18901	Score: 11.124661657383797
Document ID: 19249	Score: 11.124661657383797
Document ID: 19577	Score: 11.124661657383797
Document ID: 20456	Score: 11.124661657383797
Document ID: 21279	Score: 11.124661657383797
Document ID: 6553	Score: 11.124661657383797
Document ID: 4919	Score: 11.117435789125622
Document ID: 20740	Score: 11.117435789125622
Document ID: 3023	Score: 11.116456700290877
Document ID: 21500	Score: 11.114700468791048
Document ID: 18923	Score: 11.114700468791048
Document ID: 16713	Score: 11.101079512334197
Document ID: 4878	Score: 11.09830001048978
Document ID: 7408	Score: 11.097897237650885
Document ID: 16023	Score: 11.097897237650885
Document ID: 20987	Score: 11.097897237650885
Document ID: 17700	Score: 11.093491714324891
Document ID: 643	Score: 11.088306553928295
Document ID: 653	Score: 11.088306553928295
Document ID: 904	Score: 11.088306553928295
Document ID: 911	Score: 11.088306553928295
Document ID: 1628	Score: 11.088306553928295
Document ID: 1660	Score: 11.088306553928295
Document ID: 2091	Score: 11.088306553928295
Document ID: 2107	Score: 11.088306553928295
Document ID: 3617	Score: 11.088306553928295
Document ID: 3961	Score: 11.088306553928295
Document ID: 4401	Score: 11.088306553928295
Document ID: 4687	Score: 11.088306553928295
Document ID: 4804	Score: 11.088306553928295
Document ID: 6842	Score: 11.088306553928295
Document ID: 7050	Score: 11.088306553928295
Document ID: 7225	Score: 11.088306553928295
Document ID: 7251	Score: 11.088306553928295
Document ID: 7415	Score: 11.088306553928295
Document ID: 7697	Score: 11.088306553928295
Document ID: 7886	Score: 11.088306553928295
Document ID: 7895	Score: 11.088306553928295
Document ID: 8570	Score: 11.088306553928295
Document ID: 8572	Score: 11.088306553928295
Document ID: 8966	Score: 11.088306553928295
Document ID: 9053	Score: 11.088306553928295
Document ID: 9383	Score: 11.088306553928295
Document ID: 9413	Score: 11.088306553928295
Document ID: 11683	Score: 11.088306553928295
Document ID: 12000	Score: 11.088306553928295
Document ID: 12087	Score: 11.088306553928295
Document ID: 12232	Score: 11.088306553928295
Document ID: 12978	Score: 11.088306553928295
Document ID: 13709	Score: 11.088306553928295
Document ID: 14630	Score: 11.088306553928295
Document ID: 15086	Score: 11.088306553928295
Document ID: 15127	Score: 11.088306553928295
Document ID: 15309	Score: 11.088306553928295
Document ID: 15459	Score: 11.088306553928295
Document ID: 15479	Score: 11.088306553928295
Document ID: 15829	Score: 11.088306553928295
Document ID: 15830	Score: 11.088306553928295
Document ID: 16295	Score: 11.088306553928295
Document ID: 16761	Score: 11.088306553928295
Document ID: 17168	Score: 11.088306553928295
Document ID: 17278	Score: 11.088306553928295
Document ID: 17587	Score: 11.088306553928295
Document ID: 17746	Score: 11.088306553928295
Document ID: 18338	Score: 11.088306553928295
Document ID: 18765	Score: 11.088306553928295
Document ID: 18881	Score: 11.088306553928295
Document ID: 18922	Score: 11.088306553928295
Document ID: 19146	Score: 11.088306553928295
Document ID: 19230	Score: 11.088306553928295
Document ID: 19420	Score: 11.088306553928295
Document ID: 19735	Score: 11.088306553928295
Document ID: 19830	Score: 11.088306553928295
Document ID: 19839	Score: 11.088306553928295
Document ID: 20151	Score: 11.088306553928295
Document ID: 20220	Score: 11.088306553928295
Document ID: 21143	Score: 11.088306553928295
Document ID: 21297	Score: 11.088306553928295
Document ID: 21374	Score: 11.088306553928295
Document ID: 3072	Score: 11.078427242497112
Document ID: 5352	Score: 11.078427242497112
Document ID: 7801	Score: 11.078427242497112
Document ID: 14262	Score: 11.078427242497112
Document ID: 21333	Score: 11.078427242497112
Document ID: 6665	Score: 11.076221164315065
Document ID: 1584	Score: 11.052188291537648
Document ID: 2431	Score: 11.052188291537648
Document ID: 2612	Score: 11.052188291537648
Document ID: 3237	Score: 11.052188291537648
Document ID: 3342	Score: 11.052188291537648
Document ID: 3692	Score: 11.052188291537648
Document ID: 3846	Score: 11.052188291537648
Document ID: 4254	Score: 11.052188291537648
Document ID: 4263	Score: 11.052188291537648
Document ID: 5101	Score: 11.052188291537648
Document ID: 5590	Score: 11.052188291537648
Document ID: 5904	Score: 11.052188291537648
Document ID: 6475	Score: 11.052188291537648
Document ID: 7090	Score: 11.052188291537648
Document ID: 7759	Score: 11.052188291537648
Document ID: 7897	Score: 11.052188291537648
Document ID: 8358	Score: 11.052188291537648
Document ID: 8514	Score: 11.052188291537648
Document ID: 8712	Score: 11.052188291537648
Document ID: 8795	Score: 11.052188291537648
Document ID: 9078	Score: 11.052188291537648
Document ID: 9979	Score: 11.052188291537648
Document ID: 10057	Score: 11.052188291537648
Document ID: 10432	Score: 11.052188291537648
Document ID: 10992	Score: 11.052188291537648
Document ID: 11002	Score: 11.052188291537648
Document ID: 12264	Score: 11.052188291537648
Document ID: 15555	Score: 11.052188291537648
Document ID: 15883	Score: 11.052188291537648
Document ID: 15963	Score: 11.052188291537648
Document ID: 16416	Score: 11.052188291537648
Document ID: 16573	Score: 11.052188291537648
Document ID: 17349	Score: 11.052188291537648
Document ID: 17570	Score: 11.052188291537648
Document ID: 17643	Score: 11.052188291537648
Document ID: 17800	Score: 11.052188291537648
Document ID: 19176	Score: 11.052188291537648
Document ID: 19239	Score: 11.052188291537648
Document ID: 19335	Score: 11.052188291537648
Document ID: 19765	Score: 11.052188291537648
Document ID: 19881	Score: 11.052188291537648
Document ID: 20105	Score: 11.052188291537648
Document ID: 20713	Score: 11.052188291537648
Document ID: 20919	Score: 11.052188291537648
Document ID: 8813	Score: 11.052188291537648
Document ID: 16112	Score: 11.046055662462365
Document ID: 9959	Score: 11.03969148290796
Document ID: 16336	Score: 11.03969148290796
Document ID: 15826	Score: 11.020425005625398
Document ID: 18526	Score: 11.020425005625398
Document ID: 403	Score: 11.016304563318371
Document ID: 537	Score: 11.016304563318371
Document ID: 1531	Score: 11.016304563318371
Document ID: 1668	Score: 11.016304563318371
Document ID: 1876	Score: 11.016304563318371
Document ID: 2353	Score: 11.016304563318371
Document ID: 2386	Score: 11.016304563318371
Document ID: 2458	Score: 11.016304563318371
Document ID: 2472	Score: 11.016304563318371
Document ID: 3265	Score: 11.016304563318371
Document ID: 3331	Score: 11.016304563318371
Document ID: 3926	Score: 11.016304563318371
Document ID: 4207	Score: 11.016304563318371
Document ID: 4839	Score: 11.016304563318371
Document ID: 5347	Score: 11.016304563318371
Document ID: 5374	Score: 11.016304563318371
Document ID: 5563	Score: 11.016304563318371
Document ID: 5596	Score: 11.016304563318371
Document ID: 5745	Score: 11.016304563318371
Document ID: 6287	Score: 11.016304563318371
Document ID: 6500	Score: 11.016304563318371
Document ID: 6636	Score: 11.016304563318371
Document ID: 8233	Score: 11.016304563318371
Document ID: 8489	Score: 11.016304563318371
Document ID: 8809	Score: 11.016304563318371
Document ID: 8921	Score: 11.016304563318371
Document ID: 10496	Score: 11.016304563318371
Document ID: 10872	Score: 11.016304563318371
Document ID: 10896	Score: 11.016304563318371
Document ID: 10950	Score: 11.016304563318371
Document ID: 11419	Score: 11.016304563318371
Document ID: 11991	Score: 11.016304563318371
Document ID: 12526	Score: 11.016304563318371
Document ID: 12566	Score: 11.016304563318371
Document ID: 12622	Score: 11.016304563318371
Document ID: 13063	Score: 11.016304563318371
Document ID: 13174	Score: 11.016304563318371
Document ID: 13186	Score: 11.016304563318371
Document ID: 13688	Score: 11.016304563318371
Document ID: 14972	Score: 11.016304563318371
Document ID: 15038	Score: 11.016304563318371
Document ID: 15099	Score: 11.016304563318371
Document ID: 15105	Score: 11.016304563318371
Document ID: 15296	Score: 11.016304563318371
Document ID: 15712	Score: 11.016304563318371
Document ID: 15788	Score: 11.016304563318371
Document ID: 15962	Score: 11.016304563318371
Document ID: 16556	Score: 11.016304563318371
Document ID: 16909	Score: 11.016304563318371
Document ID: 17008	Score: 11.016304563318371
Document ID: 17656	Score: 11.016304563318371
Document ID: 17697	Score: 11.016304563318371
Document ID: 17827	Score: 11.016304563318371
Document ID: 18497	Score: 11.016304563318371
Document ID: 18842	Score: 11.016304563318371
Document ID: 19455	Score: 11.016304563318371
Document ID: 20543	Score: 11.016304563318371
Document ID: 20753	Score: 11.016304563318371
Document ID: 20839	Score: 11.016304563318371
Document ID: 21399	Score: 11.016304563318371
Document ID: 16219	Score: 11.016304563318371
Document ID: 110	Score: 11.004690314286405
Document ID: 3161	Score: 11.001225658925703
Document ID: 12647	Score: 11.001225658925703
Document ID: 4951	Score: 10.993302041340659
Document ID: 16093	Score: 10.993302041340659
Document ID: 16163	Score: 10.987694653569362
Document ID: 7396	Score: 10.982093092562355
Document ID: 11599	Score: 10.982093092562355
Document ID: 17734	Score: 10.982093092562355
Document ID: 477	Score: 10.98065309223967
Document ID: 599	Score: 10.98065309223967
Document ID: 761	Score: 10.98065309223967
Document ID: 997	Score: 10.98065309223967
Document ID: 1032	Score: 10.98065309223967
Document ID: 1113	Score: 10.98065309223967
Document ID: 1223	Score: 10.98065309223967
Document ID: 1518	Score: 10.98065309223967
Document ID: 2151	Score: 10.98065309223967
Document ID: 2589	Score: 10.98065309223967
Document ID: 2682	Score: 10.98065309223967
Document ID: 3919	Score: 10.98065309223967
Document ID: 3921	Score: 10.98065309223967
Document ID: 4613	Score: 10.98065309223967
Document ID: 4649	Score: 10.98065309223967
Document ID: 5082	Score: 10.98065309223967
Document ID: 5122	Score: 10.98065309223967
Document ID: 5605	Score: 10.98065309223967
Document ID: 5987	Score: 10.98065309223967
Document ID: 7156	Score: 10.98065309223967
Document ID: 7402	Score: 10.98065309223967
Document ID: 7928	Score: 10.98065309223967
Document ID: 8265	Score: 10.98065309223967
Document ID: 8428	Score: 10.98065309223967
Document ID: 8781	Score: 10.98065309223967
Document ID: 8926	Score: 10.98065309223967
Document ID: 9258	Score: 10.98065309223967
Document ID: 9302	Score: 10.98065309223967
Document ID: 10151	Score: 10.98065309223967
Document ID: 10211	Score: 10.98065309223967
Document ID: 10234	Score: 10.98065309223967
Document ID: 10847	Score: 10.98065309223967
Document ID: 11104	Score: 10.98065309223967
Document ID: 11354	Score: 10.98065309223967
Document ID: 11576	Score: 10.98065309223967
Document ID: 12069	Score: 10.98065309223967
Document ID: 12095	Score: 10.98065309223967
Document ID: 12144	Score: 10.98065309223967
Document ID: 12360	Score: 10.98065309223967
Document ID: 12658	Score: 10.98065309223967
Document ID: 13089	Score: 10.98065309223967
Document ID: 15232	Score: 10.98065309223967
Document ID: 15330	Score: 10.98065309223967
Document ID: 15475	Score: 10.98065309223967
Document ID: 15881	Score: 10.98065309223967
Document ID: 15996	Score: 10.98065309223967
Document ID: 16502	Score: 10.98065309223967
Document ID: 16560	Score: 10.98065309223967
Document ID: 16882	Score: 10.98065309223967
Document ID: 17125	Score: 10.98065309223967
Document ID: 18111	Score: 10.98065309223967
Document ID: 18313	Score: 10.98065309223967
Document ID: 18410	Score: 10.98065309223967
Document ID: 18739	Score: 10.98065309223967
Document ID: 18879	Score: 10.98065309223967
Document ID: 19104	Score: 10.98065309223967
Document ID: 19159	Score: 10.98065309223967
Document ID: 19811	Score: 10.98065309223967
Document ID: 19842	Score: 10.98065309223967
Document ID: 19859	Score: 10.98065309223967
Document ID: 19902	Score: 10.98065309223967
Document ID: 20467	Score: 10.98065309223967
Document ID: 20547	Score: 10.98065309223967
Document ID: 9679	Score: 10.970751408151367
Document ID: 17096	Score: 10.96668387659165
Document ID: 2376	Score: 10.9630269587211
Document ID: 9552	Score: 10.9630269587211
Document ID: 58	Score: 10.9452316306518
Document ID: 752	Score: 10.9452316306518
Document ID: 1083	Score: 10.9452316306518
Document ID: 1403	Score: 10.9452316306518
Document ID: 1788	Score: 10.9452316306518
Document ID: 2277	Score: 10.9452316306518
Document ID: 2291	Score: 10.9452316306518
Document ID: 2769	Score: 10.9452316306518
Document ID: 2930	Score: 10.9452316306518
Document ID: 3096	Score: 10.9452316306518
Document ID: 3158	Score: 10.9452316306518
Document ID: 3259	Score: 10.9452316306518
Document ID: 5188	Score: 10.9452316306518
Document ID: 5246	Score: 10.9452316306518
Document ID: 5560	Score: 10.9452316306518
Document ID: 6612	Score: 10.9452316306518
Document ID: 7398	Score: 10.9452316306518
Document ID: 7434	Score: 10.9452316306518
Document ID: 7563	Score: 10.9452316306518
Document ID: 7822	Score: 10.9452316306518
Document ID: 8480	Score: 10.9452316306518
Document ID: 9241	Score: 10.9452316306518
Document ID: 9476	Score: 10.9452316306518
Document ID: 9844	Score: 10.9452316306518
Document ID: 10805	Score: 10.9452316306518
Document ID: 10900	Score: 10.9452316306518
Document ID: 11569	Score: 10.9452316306518
Document ID: 12086	Score: 10.9452316306518
Document ID: 12205	Score: 10.9452316306518
Document ID: 12238	Score: 10.9452316306518
Document ID: 12703	Score: 10.9452316306518
Document ID: 12975	Score: 10.9452316306518
Document ID: 13228	Score: 10.9452316306518
Document ID: 15517	Score: 10.9452316306518
Document ID: 15609	Score: 10.9452316306518
Document ID: 15774	Score: 10.9452316306518
Document ID: 15849	Score: 10.9452316306518
Document ID: 16345	Score: 10.9452316306518
Document ID: 16563	Score: 10.9452316306518
Document ID: 17104	Score: 10.9452316306518
Document ID: 17978	Score: 10.9452316306518
Document ID: 17987	Score: 10.9452316306518
Document ID: 18188	Score: 10.9452316306518
Document ID: 18882	Score: 10.9452316306518
Document ID: 19148	Score: 10.9452316306518
Document ID: 19207	Score: 10.9452316306518
Document ID: 19260	Score: 10.9452316306518
Document ID: 19449	Score: 10.9452316306518
Document ID: 19464	Score: 10.9452316306518
Document ID: 19571	Score: 10.9452316306518
Document ID: 19789	Score: 10.9452316306518
Document ID: 20525	Score: 10.9452316306518
Document ID: 20898	Score: 10.9452316306518
Document ID: 21007	Score: 10.9452316306518
Document ID: 5366	Score: 10.944026911998881
Document ID: 12427	Score: 10.944026911998881
Document ID: 16264	Score: 10.944026911998881
Document ID: 79	Score: 10.931244447504659
Document ID: 6402	Score: 10.925092609382965
Document ID: 7342	Score: 10.925092609382965
Document ID: 7	Score: 10.910037959813693
Document ID: 1114	Score: 10.910037959813693
Document ID: 1238	Score: 10.910037959813693
Document ID: 1866	Score: 10.910037959813693
Document ID: 2689	Score: 10.910037959813693
Document ID: 2888	Score: 10.910037959813693
Document ID: 3119	Score: 10.910037959813693
Document ID: 3189	Score: 10.910037959813693
Document ID: 4551	Score: 10.910037959813693
Document ID: 4592	Score: 10.910037959813693
Document ID: 6529	Score: 10.910037959813693
Document ID: 6762	Score: 10.910037959813693
Document ID: 6901	Score: 10.910037959813693
Document ID: 7217	Score: 10.910037959813693
Document ID: 7654	Score: 10.910037959813693
Document ID: 7986	Score: 10.910037959813693
Document ID: 9030	Score: 10.910037959813693
Document ID: 9371	Score: 10.910037959813693
Document ID: 9538	Score: 10.910037959813693
Document ID: 10420	Score: 10.910037959813693
Document ID: 10832	Score: 10.910037959813693
Document ID: 10835	Score: 10.910037959813693
Document ID: 11510	Score: 10.910037959813693
Document ID: 11562	Score: 10.910037959813693
Document ID: 12060	Score: 10.910037959813693
Document ID: 12237	Score: 10.910037959813693
Document ID: 12349	Score: 10.910037959813693
Document ID: 12374	Score: 10.910037959813693
Document ID: 12824	Score: 10.910037959813693
Document ID: 13001	Score: 10.910037959813693
Document ID: 13098	Score: 10.910037959813693
Document ID: 13874	Score: 10.910037959813693
Document ID: 14090	Score: 10.910037959813693
Document ID: 14506	Score: 10.910037959813693
Document ID: 15705	Score: 10.910037959813693
Document ID: 15729	Score: 10.910037959813693
Document ID: 15773	Score: 10.910037959813693
Document ID: 16378	Score: 10.910037959813693
Document ID: 16515	Score: 10.910037959813693
Document ID: 17115	Score: 10.910037959813693
Document ID: 17546	Score: 10.910037959813693
Document ID: 17589	Score: 10.910037959813693
Document ID: 17954	Score: 10.910037959813693
Document ID: 18191	Score: 10.910037959813693
Document ID: 18558	Score: 10.910037959813693
Document ID: 18574	Score: 10.910037959813693
Document ID: 18795	Score: 10.910037959813693
Document ID: 19071	Score: 10.910037959813693
Document ID: 19234	Score: 10.910037959813693
Document ID: 19325	Score: 10.910037959813693
Document ID: 19840	Score: 10.910037959813693
Document ID: 20142	Score: 10.910037959813693
Document ID: 20410	Score: 10.910037959813693
Document ID: 20573	Score: 10.910037959813693
Document ID: 20998	Score: 10.910037959813693
Document ID: 10890	Score: 10.906223710230318
Document ID: 14310	Score: 10.906223710230318
Document ID: 19797	Score: 10.906223710230318
Document ID: 17135	Score: 10.887597214020076
Document ID: 9488	Score: 10.887419876247161
Document ID: 12442	Score: 10.887419876247161
Document ID: 194	Score: 10.875069889429675
Document ID: 333	Score: 10.875069889429675
Document ID: 612	Score: 10.875069889429675
Document ID: 909	Score: 10.875069889429675
Document ID: 1489	Score: 10.875069889429675
Document ID: 2129	Score: 10.875069889429675
Document ID: 2249	Score: 10.875069889429675
Document ID: 2481	Score: 10.875069889429675
Document ID: 2720	Score: 10.875069889429675
Document ID: 3120	Score: 10.875069889429675
Document ID: 4123	Score: 10.875069889429675
Document ID: 4851	Score: 10.875069889429675
Document ID: 4907	Score: 10.875069889429675
Document ID: 4964	Score: 10.875069889429675
Document ID: 5077	Score: 10.875069889429675
Document ID: 5421	Score: 10.875069889429675
Document ID: 6312	Score: 10.875069889429675
Document ID: 6419	Score: 10.875069889429675
Document ID: 6839	Score: 10.875069889429675
Document ID: 7270	Score: 10.875069889429675
Document ID: 8034	Score: 10.875069889429675
Document ID: 8540	Score: 10.875069889429675
Document ID: 9033	Score: 10.875069889429675
Document ID: 9432	Score: 10.875069889429675
Document ID: 9434	Score: 10.875069889429675
Document ID: 9506	Score: 10.875069889429675
Document ID: 10419	Score: 10.875069889429675
Document ID: 10595	Score: 10.875069889429675
Document ID: 10600	Score: 10.875069889429675
Document ID: 10987	Score: 10.875069889429675
Document ID: 11597	Score: 10.875069889429675
Document ID: 11833	Score: 10.875069889429675
Document ID: 11979	Score: 10.875069889429675
Document ID: 12934	Score: 10.875069889429675
Document ID: 13102	Score: 10.875069889429675
Document ID: 14263	Score: 10.875069889429675
Document ID: 14397	Score: 10.875069889429675
Document ID: 14542	Score: 10.875069889429675
Document ID: 14608	Score: 10.875069889429675
Document ID: 14994	Score: 10.875069889429675
Document ID: 15035	Score: 10.875069889429675
Document ID: 15173	Score: 10.875069889429675
Document ID: 15216	Score: 10.875069889429675
Document ID: 15429	Score: 10.875069889429675
Document ID: 15440	Score: 10.875069889429675
Document ID: 15631	Score: 10.875069889429675
Document ID: 18839	Score: 10.875069889429675
Document ID: 18931	Score: 10.875069889429675
Document ID: 19386	Score: 10.875069889429675
Document ID: 19562	Score: 10.875069889429675
Document ID: 19576	Score: 10.875069889429675
Document ID: 19613	Score: 10.875069889429675
Document ID: 20694	Score: 10.875069889429675
Document ID: 20887	Score: 10.875069889429675
Document ID: 20990	Score: 10.875069889429675
Document ID: 21114	Score: 10.875069889429675
Document ID: 4143	Score: 10.868680771468767
Document ID: 10748	Score: 10.868680771468767
Document ID: 15166	Score: 10.868680771468767
Document ID: 18213	Score: 10.868680771468767
Document ID: 3984	Score: 10.861487868183097
Document ID: 16891	Score: 10.850006062239439
Document ID: 21	Score: 10.840325257195074
Document ID: 609	Score: 10.840325257195074
Document ID: 753	Score: 10.840325257195074
Document ID: 1310	Score: 10.840325257195074
Document ID: 1444	Score: 10.840325257195074
Document ID: 1596	Score: 10.840325257195074
Document ID: 1924	Score: 10.840325257195074
Document ID: 1937	Score: 10.840325257195074
Document ID: 2058	Score: 10.840325257195074
Document ID: 2218	Score: 10.840325257195074
Document ID: 2248	Score: 10.840325257195074
Document ID: 2416	Score: 10.840325257195074
Document ID: 2560	Score: 10.840325257195074
Document ID: 2896	Score: 10.840325257195074
Document ID: 3250	Score: 10.840325257195074
Document ID: 3856	Score: 10.840325257195074
Document ID: 4097	Score: 10.840325257195074
Document ID: 4318	Score: 10.840325257195074
Document ID: 4585	Score: 10.840325257195074
Document ID: 4734	Score: 10.840325257195074
Document ID: 4749	Score: 10.840325257195074
Document ID: 5681	Score: 10.840325257195074
Document ID: 5815	Score: 10.840325257195074
Document ID: 7166	Score: 10.840325257195074
Document ID: 7258	Score: 10.840325257195074
Document ID: 7680	Score: 10.840325257195074
Document ID: 8243	Score: 10.840325257195074
Document ID: 8285	Score: 10.840325257195074
Document ID: 8365	Score: 10.840325257195074
Document ID: 8832	Score: 10.840325257195074
Document ID: 8846	Score: 10.840325257195074
Document ID: 10788	Score: 10.840325257195074
Document ID: 10883	Score: 10.840325257195074
Document ID: 11493	Score: 10.840325257195074
Document ID: 12056	Score: 10.840325257195074
Document ID: 12845	Score: 10.840325257195074
Document ID: 12864	Score: 10.840325257195074
Document ID: 12949	Score: 10.840325257195074
Document ID: 13109	Score: 10.840325257195074
Document ID: 13886	Score: 10.840325257195074
Document ID: 14039	Score: 10.840325257195074
Document ID: 15920	Score: 10.840325257195074
Document ID: 16025	Score: 10.840325257195074
Document ID: 16444	Score: 10.840325257195074
Document ID: 17345	Score: 10.840325257195074
Document ID: 17491	Score: 10.840325257195074
Document ID: 17540	Score: 10.840325257195074
Document ID: 18019	Score: 10.840325257195074
Document ID: 18241	Score: 10.840325257195074
Document ID: 18381	Score: 10.840325257195074
Document ID: 18550	Score: 10.840325257195074
Document ID: 18827	Score: 10.840325257195074
Document ID: 19621	Score: 10.840325257195074
Document ID: 19757	Score: 10.840325257195074
Document ID: 19866	Score: 10.840325257195074
Document ID: 19870	Score: 10.840325257195074
Document ID: 19891	Score: 10.840325257195074
Document ID: 19928	Score: 10.840325257195074
Document ID: 20035	Score: 10.840325257195074
Document ID: 21225	Score: 10.840325257195074
Document ID: 21258	Score: 10.840325257195074
Document ID: 18792	Score: 10.840325257195074
Document ID: 714	Score: 10.839027589738558
Document ID: 11225	Score: 10.831998388967003
Document ID: 17870	Score: 10.812848507231768
Document ID: 471	Score: 10.805801928350503
Document ID: 639	Score: 10.805801928350503
Document ID: 766	Score: 10.805801928350503
Document ID: 984	Score: 10.805801928350503
Document ID: 1276	Score: 10.805801928350503
Document ID: 1294	Score: 10.805801928350503
Document ID: 1684	Score: 10.805801928350503
Document ID: 1768	Score: 10.805801928350503
Document ID: 2017	Score: 10.805801928350503
Document ID: 2182	Score: 10.805801928350503
Document ID: 2187	Score: 10.805801928350503
Document ID: 2265	Score: 10.805801928350503
Document ID: 2419	Score: 10.805801928350503
